,path,transcription,action,object,location,Content_Parsed_1,Content_Parsed_2,Content_Parsed_3,Content_Parsed_4
10044,wavs/speakers/Gym5dABePPHA8mZK9/c2037ea0-45ef-11e9-aa19-e96346c3828f.wav,Bring socks,bring,socks,none,bring socks,bring socks,bring socks,bring sock
10045,wavs/speakers/jgxq52DoPpsR9ZRx/c59e36d0-4519-11e9-9035-7943ec3b842a.wav,Turn the volume down,decrease,volume,none,turn the volume down,turn the volume down,turn the volume down,turn the volume down
10046,wavs/speakers/zZezMeg5XvcbRdg3/aabbd1d0-45df-11e9-81ce-69b74fd7e64e.wav,Turn down the heat in the washroom,decrease,heat,washroom,turn down the heat in the washroom,turn down the heat in the washroom,turn down the heat in the washroom,turn down the heat in the washroom
10047,wavs/speakers/W4XOzzNEbrtZz4dW/773be0d0-44d0-11e9-a8b6-e96f2628bf65.wav,Less heat,decrease,heat,none,less heat,less heat,less heat,less heat
10048,wavs/speakers/9EWlVBQo9rtqRYdy/e60e66e0-45ed-11e9-aa19-e96346c3828f.wav,Decrease the heating in the bathroom,decrease,heat,washroom,decrease the heating in the bathroom,decrease the heating in the bathroom,decrease the heating in the bathroom,decrease the heat in the bathroom
10049,wavs/speakers/xwpvGaaWl5c3G5N3/74813520-45b6-11e9-8ec0-7bf21d1cfe30.wav,Decrease the heating in the bathroom,decrease,heat,washroom,decrease the heating in the bathroom,decrease the heating in the bathroom,decrease the heating in the bathroom,decrease the heat in the bathroom
10050,wavs/speakers/AY5e3mMgZkIyG3Ox/575541c0-446d-11e9-beaa-1f3e1eab7bff.wav,Reduce audio volume,decrease,volume,none,reduce audio volume,reduce audio volume,reduce audio volume,reduce audio volume
10051,wavs/speakers/n5XllaB4gZFwZXkBz/cd690430-45f0-11e9-aa19-e96346c3828f.wav,Turn the bedroom heat down,decrease,heat,bedroom,turn the bedroom heat down,turn the bedroom heat down,turn the bedroom heat down,turn the bedroom heat down
10052,wavs/speakers/oRrwPDNPlAieQr8Q/91a8b1e0-4521-11e9-a843-8db76f4b5e29.wav,Go get the newspaper,bring,newspaper,none,go get the newspaper,go get the newspaper,go get the newspaper,go get the newspaper
10053,wavs/speakers/DMApMRmGq5hjkyvX/f03a6ef0-45d6-11e9-81ce-69b74fd7e64e.wav,Lights off,deactivate,lights,none,lights off,lights off,lights off,light off
10054,wavs/speakers/AvR9dePW88IynbaE/678397c0-4523-11e9-a843-8db76f4b5e29.wav,Make it quieter,decrease,volume,none,make it quieter,make it quieter,make it quieter,make it quieter
10055,wavs/speakers/9EWlVBQo9rtqRYdy/e092ad00-45ef-11e9-aa19-e96346c3828f.wav,Bathroom heat up,increase,heat,washroom,bathroom heat up,bathroom heat up,bathroom heat up,bathroom heat up
10056,wavs/speakers/qNY4Qwveojc8jlm4/c1370130-44ce-11e9-a8b6-e96f2628bf65.wav,Decrease the temperature in the bedroom,decrease,heat,bedroom,decrease the temperature in the bedroom,decrease the temperature in the bedroom,decrease the temperature in the bedroom,decrease the temperature in the bedroom
10057,wavs/speakers/Gym5dABePPHA8mZK9/590da430-45ee-11e9-aa19-e96346c3828f.wav,Lights on in the bedroom,activate,lights,bedroom,lights on in the bedroom,lights on in the bedroom,lights on in the bedroom,light on in the bedroom
10058,wavs/speakers/zZezMeg5XvcbRdg3/66b58200-45d6-11e9-81ce-69b74fd7e64e.wav,Lower the volume,decrease,volume,none,lower the volume,lower the volume,lower the volume,lower the volume
10059,wavs/speakers/oXjpaOq4wVUezb3x/89f60ae0-450f-11e9-9539-7f047cfe24d1.wav,Increase the temperature in the washroom,increase,heat,washroom,increase the temperature in the washroom,increase the temperature in the washroom,increase the temperature in the washroom,increase the temperature in the washroom
10060,wavs/speakers/73bEEYMKLwtmVwV43/fb126a80-4527-11e9-a843-8db76f4b5e29.wav,Switch on the lights in the bedroom,activate,lights,bedroom,switch on the lights in the bedroom,switch on the lights in the bedroom,switch on the lights in the bedroom,switch on the light in the bedroom
10061,wavs/speakers/zaEBPeMY4NUbDnZy/b44a8c80-44d8-11e9-a8b6-e96f2628bf65.wav,Turn the volume down,decrease,volume,none,turn the volume down,turn the volume down,turn the volume down,turn the volume down
10062,wavs/speakers/ro5AaKwypZIqNEp2/8beeefc0-4482-11e9-a9a5-5dbec3b8816a.wav,Quieter,decrease,volume,none,quieter,quieter,quieter,quieter
10063,wavs/speakers/n5XllaB4gZFwZXkBz/ee58b7d0-45f0-11e9-aa19-e96346c3828f.wav,Decrease the heating in the washroom,decrease,heat,washroom,decrease the heating in the washroom,decrease the heating in the washroom,decrease the heating in the washroom,decrease the heat in the washroom
10064,wavs/speakers/gvKeNY2D3Rs2jRdL/87da7c70-4594-11e9-9600-8f19ade2128c.wav,Turn down the heat,decrease,heat,none,turn down the heat,turn down the heat,turn down the heat,turn down the heat
10065,wavs/speakers/DMApMRmGq5hjkyvX/f2d8e790-45d6-11e9-81ce-69b74fd7e64e.wav,Volume up,increase,volume,none,volume up,volume up,volume up,volume up
10066,wavs/speakers/jgxq52DoPpsR9ZRx/cc69b750-4519-11e9-9035-7943ec3b842a.wav,Turn the temperature up,increase,heat,none,turn the temperature up,turn the temperature up,turn the temperature up,turn the temperature up
10067,wavs/speakers/mor8vDGkaOHzLLWBp/934348e0-453e-11e9-b1e4-e5985dca719e.wav,Turn the temperature in the bedroom up,increase,heat,bedroom,turn the temperature in the bedroom up,turn the temperature in the bedroom up,turn the temperature in the bedroom up,turn the temperature in the bedroom up
10068,wavs/speakers/n5XllaB4gZFwZXkBz/635173d0-45f4-11e9-aa19-e96346c3828f.wav,Decrease the temperature in the bedroom,decrease,heat,bedroom,decrease the temperature in the bedroom,decrease the temperature in the bedroom,decrease the temperature in the bedroom,decrease the temperature in the bedroom
10069,wavs/speakers/M4ybygBlWqImBn9oZ/35952310-454f-11e9-aa52-bf2189a03a60.wav,Reduce audio volume,decrease,volume,none,reduce audio volume,reduce audio volume,reduce audio volume,reduce audio volume
10070,wavs/speakers/8e5qRjN7dGuovkRY/60302cb0-459e-11e9-bf4b-216bfa333ac2.wav,Could you decrease the heating?,decrease,heat,none,could you decrease the heating?,could you decrease the heating,could you decrease the heating,could you decrease the heat
10071,wavs/speakers/g2dnA9Wpvzi2WAmZ/9a7aa990-4549-11e9-aa52-bf2189a03a60.wav,Bring me my socks,bring,socks,none,bring me my socks,bring me my socks,bring me my socks,bring me my sock
10072,wavs/speakers/gNYvkbx3gof2Y3V9/52f92c70-44e2-11e9-bb82-bdba769643e7.wav,OK now switch the main language to English,change language,English,none,ok now switch the main language to english,ok now switch the main language to english,ok now switch the main language to english,ok now switch the main language to english
10073,wavs/speakers/n5XllaB4gZFwZXkBz/3f2ffdb0-45f3-11e9-aa19-e96346c3828f.wav,That's too quiet,increase,volume,none,that's too quiet,that's too quiet,that too quiet,that too quiet
10074,wavs/speakers/Gym5dABePPHA8mZK9/9f135530-45f1-11e9-aa19-e96346c3828f.wav,Turn up the washroom temperature,increase,heat,washroom,turn up the washroom temperature,turn up the washroom temperature,turn up the washroom temperature,turn up the washroom temperature
10075,wavs/speakers/neaPN7GbBEUex8rV/d3707030-45d6-11e9-81ce-69b74fd7e64e.wav,Make it cooler,decrease,heat,none,make it cooler,make it cooler,make it cooler,make it cooler
10076,wavs/speakers/BvyakyrDmQfWEABb/b5c69090-4609-11e9-bc65-55b32b211b66.wav,Increase the heating in the bedroom,increase,heat,bedroom,increase the heating in the bedroom,increase the heating in the bedroom,increase the heating in the bedroom,increase the heat in the bedroom
10077,wavs/speakers/ro5AaKwypZIqNEp2/d7195670-4482-11e9-a9a5-5dbec3b8816a.wav,Turn the heat up in the washroom,increase,heat,washroom,turn the heat up in the washroom,turn the heat up in the washroom,turn the heat up in the washroom,turn the heat up in the washroom
10078,wavs/speakers/2BqVo8kVB2Skwgyb/42510430-447c-11e9-a9a5-5dbec3b8816a.wav,Turn it up,increase,volume,none,turn it up,turn it up,turn it up,turn it up
10079,wavs/speakers/Xygv5loxdZtrywr9/fdf59b00-452c-11e9-b1e4-e5985dca719e.wav,Bring me some juice,bring,juice,none,bring me some juice,bring me some juice,bring me some juice,bring me some juice
10080,wavs/speakers/ro5AaKwypZIqNEp2/64b5ee80-4483-11e9-a9a5-5dbec3b8816a.wav,Bring socks,bring,socks,none,bring socks,bring socks,bring socks,bring sock
10081,wavs/speakers/xEYa2wgAQof3wyEO/fc42a4c0-4535-11e9-b1e4-e5985dca719e.wav,Turn the lights on,activate,lights,none,turn the lights on,turn the lights on,turn the lights on,turn the light on
10082,wavs/speakers/qNY4Qwveojc8jlm4/a186c080-44d0-11e9-a8b6-e96f2628bf65.wav,Turn the temperature up in the bathroom,increase,heat,washroom,turn the temperature up in the bathroom,turn the temperature up in the bathroom,turn the temperature up in the bathroom,turn the temperature up in the bathroom
10083,wavs/speakers/M4ybygBlWqImBn9oZ/539c5990-454b-11e9-aa52-bf2189a03a60.wav,Turn down the heat in the kitchen,decrease,heat,kitchen,turn down the heat in the kitchen,turn down the heat in the kitchen,turn down the heat in the kitchen,turn down the heat in the kitchen
10084,wavs/speakers/W4XOzzNEbrtZz4dW/d49cfa40-44ce-11e9-a8b6-e96f2628bf65.wav,Play the music,activate,music,none,play the music,play the music,play the music,play the music
10085,wavs/speakers/52XVOeXMXYuaElyw/4c09e9b0-45c6-11e9-8ec0-7bf21d1cfe30.wav,Lights off in the kitchen,deactivate,lights,kitchen,lights off in the kitchen,lights off in the kitchen,lights off in the kitchen,light off in the kitchen
10086,wavs/speakers/anvKyBjB5OiP5dYZ/85e48990-4578-11e9-9600-8f19ade2128c.wav,Turn up the heat,increase,heat,none,turn up the heat,turn up the heat,turn up the heat,turn up the heat
10087,wavs/speakers/ppzZqYxGkESMdA5Az/563db310-4474-11e9-a9a5-5dbec3b8816a.wav,Play the music,activate,music,none,play the music,play the music,play the music,play the music
10088,wavs/speakers/d3erpmyk9yFlVyrZ/c4d92a80-4608-11e9-bc65-55b32b211b66.wav,Decrease the heating in the bedroom,decrease,heat,bedroom,decrease the heating in the bedroom,decrease the heating in the bedroom,decrease the heating in the bedroom,decrease the heat in the bedroom
10089,wavs/speakers/zZezMeg5XvcbRdg3/80901710-45d8-11e9-81ce-69b74fd7e64e.wav,Fetch the newspaper,bring,newspaper,none,fetch the newspaper,fetch the newspaper,fetch the newspaper,fetch the newspaper
10090,wavs/speakers/d3erpmyk9yFlVyrZ/470671a0-460b-11e9-bc65-55b32b211b66.wav,Turn the washroom lights on,activate,lights,washroom,turn the washroom lights on,turn the washroom lights on,turn the washroom lights on,turn the washroom light on
10091,wavs/speakers/d2waAp3pEjiWgrDEY/de476d40-451a-11e9-9035-7943ec3b842a.wav,Decrease the temperature in the kitchen,decrease,heat,kitchen,decrease the temperature in the kitchen,decrease the temperature in the kitchen,decrease the temperature in the kitchen,decrease the temperature in the kitchen
10092,wavs/speakers/d3erpmyk9yFlVyrZ/2e2202c0-4611-11e9-bc65-55b32b211b66.wav,Go get the newspaper,bring,newspaper,none,go get the newspaper,go get the newspaper,go get the newspaper,go get the newspaper
10093,wavs/speakers/9EWlVBQo9rtqRYdy/dd74c0a0-45ee-11e9-aa19-e96346c3828f.wav,Lights on in the kitchen,activate,lights,kitchen,lights on in the kitchen,lights on in the kitchen,lights on in the kitchen,light on in the kitchen
10094,wavs/speakers/W7LeKXje7QhZlLKe/7597aba0-455d-11e9-aa52-bf2189a03a60.wav,Turn up the heat in the bathroom,increase,heat,washroom,turn up the heat in the bathroom,turn up the heat in the bathroom,turn up the heat in the bathroom,turn up the heat in the bathroom
10095,wavs/speakers/kxgXN97ALmHbaezp/d8e4b150-4466-11e9-beaa-1f3e1eab7bff.wav,Turn the volume down,decrease,volume,none,turn the volume down,turn the volume down,turn the volume down,turn the volume down
10096,wavs/speakers/Z7BXPnplxGUjZdmBZ/ed18e280-44f8-11e9-a1ea-79ca03012c0e.wav,Language settings,change language,none,none,language settings,language settings,language settings,language settings
10097,wavs/speakers/oXjpaOq4wVUezb3x/e980c5a0-450e-11e9-9539-7f047cfe24d1.wav,That's too quiet,increase,volume,none,that's too quiet,that's too quiet,that too quiet,that too quiet
10098,wavs/speakers/G3QxQd7qGRuXAZda/59416d20-45e8-11e9-b578-494a5b19ab8b.wav,Turn up the heat,increase,heat,none,turn up the heat,turn up the heat,turn up the heat,turn up the heat
10099,wavs/speakers/gNYvkbx3gof2Y3V9/c41d5310-44e0-11e9-bb82-bdba769643e7.wav,Heat up,increase,heat,none,heat up,heat up,heat up,heat up
10100,wavs/speakers/ldrknAmwYPcWzp4N/1216c100-451d-11e9-9035-7943ec3b842a.wav,OK now switch the main language to English,change language,English,none,ok now switch the main language to english,ok now switch the main language to english,ok now switch the main language to english,ok now switch the main language to english
10101,wavs/speakers/xwpvGaaWl5c3G5N3/f2fca9c0-45b6-11e9-8ec0-7bf21d1cfe30.wav,Set my phone's language to Korean,change language,Korean,none,set my phone's language to korean,set my phone's language to korean,set my phone language to korean,set my phone language to korean
10102,wavs/speakers/W4XOzzNEbrtZz4dW/167b0c80-44d0-11e9-a8b6-e96f2628bf65.wav,Turn up the temperature in the bedroom,increase,heat,bedroom,turn up the temperature in the bedroom,turn up the temperature in the bedroom,turn up the temperature in the bedroom,turn up the temperature in the bedroom
10103,wavs/speakers/zaEBPeMY4NUbDnZy/b5f5d2e0-44d5-11e9-a8b6-e96f2628bf65.wav,Could you decrease the heating please?,decrease,heat,none,could you decrease the heating please?,could you decrease the heating please,could you decrease the heating please,could you decrease the heat please
10104,wavs/speakers/oRrwPDNPlAieQr8Q/abdc1980-451c-11e9-9035-7943ec3b842a.wav,Turn the lights on in the kitchen,activate,lights,kitchen,turn the lights on in the kitchen,turn the lights on in the kitchen,turn the lights on in the kitchen,turn the light on in the kitchen
10105,wavs/speakers/ZebMRl5Z7dhrPKRD/281439c0-455d-11e9-aa52-bf2189a03a60.wav,Bring some juice,bring,juice,none,bring some juice,bring some juice,bring some juice,bring some juice
10106,wavs/speakers/M4ybygBlWqImBn9oZ/a4bcc850-454b-11e9-aa52-bf2189a03a60.wav,Bathroom heat down,decrease,heat,washroom,bathroom heat down,bathroom heat down,bathroom heat down,bathroom heat down
10107,wavs/speakers/neaPN7GbBEUex8rV/c984c3f0-45d6-11e9-81ce-69b74fd7e64e.wav,Turn the heat up in the bathroom,increase,heat,washroom,turn the heat up in the bathroom,turn the heat up in the bathroom,turn the heat up in the bathroom,turn the heat up in the bathroom
10108,wavs/speakers/kNnmb7MdArswxLYw/33a4eb90-45ee-11e9-aa19-e96346c3828f.wav,Could you decrease the heating please?,decrease,heat,none,could you decrease the heating please?,could you decrease the heating please,could you decrease the heating please,could you decrease the heat please
10109,wavs/speakers/5o9BvRGEGvhaeBwA/b01c3500-44ec-11e9-a1ea-79ca03012c0e.wav,Switch on the bathroom lights,activate,lights,washroom,switch on the bathroom lights,switch on the bathroom lights,switch on the bathroom lights,switch on the bathroom light
10110,wavs/speakers/Gym5dABePPHA8mZK9/1539a370-45ef-11e9-aa19-e96346c3828f.wav,Turn the temperature in the bedroom up,increase,heat,bedroom,turn the temperature in the bedroom up,turn the temperature in the bedroom up,turn the temperature in the bedroom up,turn the temperature in the bedroom up
10111,wavs/speakers/M4ybygBlWqImBn9oZ/1a138d60-4550-11e9-aa52-bf2189a03a60.wav,Decrease the temperature in the bathroom,decrease,heat,washroom,decrease the temperature in the bathroom,decrease the temperature in the bathroom,decrease the temperature in the bathroom,decrease the temperature in the bathroom
10112,wavs/speakers/gNYvkbx3gof2Y3V9/5ab5f220-44df-11e9-a8b6-e96f2628bf65.wav,Bedroom lights off,deactivate,lights,bedroom,bedroom lights off,bedroom lights off,bedroom lights off,bedroom light off
10113,wavs/speakers/G3QxQd7qGRuXAZda/1a4787b0-45ea-11e9-b578-494a5b19ab8b.wav,Fetch my socks,bring,socks,none,fetch my socks,fetch my socks,fetch my socks,fetch my sock
10114,wavs/speakers/d3erpmyk9yFlVyrZ/77fc9510-460a-11e9-bc65-55b32b211b66.wav,Put on the music,activate,music,none,put on the music,put on the music,put on the music,put on the music
10115,wavs/speakers/9mYN2zmq7aTw4Blo/79397fa0-444e-11e9-beaa-1f3e1eab7bff.wav,Start the music,activate,music,none,start the music,start the music,start the music,start the music
10116,wavs/speakers/eLQ3mNg27GHLkDej/6c4b5a30-453d-11e9-b1e4-e5985dca719e.wav,Increase the heating,increase,heat,none,increase the heating,increase the heating,increase the heating,increase the heat
10117,wavs/speakers/n5XllaB4gZFwZXkBz/7cccc750-45f5-11e9-aa19-e96346c3828f.wav,I need to practice my German. Switch the language,change language,German,none,i need to practice my german. switch the language,i need to practice my german switch the language,i need to practice my german switch the language,i need to practice my german switch the language
10118,wavs/speakers/LR5vdbQgp3tlMBzB/242fa5c0-45cf-11e9-9992-dfba019cb646.wav,Lower the volume,decrease,volume,none,lower the volume,lower the volume,lower the volume,lower the volume
10119,wavs/speakers/Rq9EA8dEeZcEwada2/a4c5d120-45dc-11e9-81ce-69b74fd7e64e.wav,Less heat,decrease,heat,none,less heat,less heat,less heat,less heat
